subject_id,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,class
27,1.11782,-0.066704,0.574879,-0.64307,0.273526,-0.375781,-0.237391,0.478281,-0.264385,-0.254979,-0.022492,-0.052392,1.077202,-0.210086,0.447571,-0.48432,0.188394,-0.370709,-0.231468,0.414364,-0.202973,-0.26564,-0.012836,0.001502,1.236526,-0.204128,0.456844,-0.526025,0.209161,-0.367808,-0.224912,0.412866,-0.182233,-0.288822,-0.022821,0.052026,1.485754,-0.104244,0.460147,-0.615787,0.289725,-0.364911,-0.287568,0.323176,-0.169553,-0.268474,-0.086694,0.08361,1.619087,-0.225279,0.5069,-0.604829,0.3367,-0.280164,-0.401309,0.280072,-0.232909,-0.246208,-0.012698,0.040706,1.489338,-0.254832,0.538261,-0.493594,0.334906,-0.234932,-0.359588,0.254268,-0.288615,-0.252764,0.077202,0.04177,1.279068,-0.258951,0.462756,-0.307194,0.380887,-0.268778,-0.354656,0.210209,-0.25582,-0.252852,0.060922,0.072044,C1
28,1.050561,-0.050263,0.575311,-0.381542,0.149465,-0.251251,-0.038134,0.304118,-0.142796,-0.323718,-0.046208,0.174628,1.08985,-0.092389,0.430597,-0.278089,0.223769,-0.207304,0.019118,0.162994,-0.204544,-0.331463,-0.044924,0.234461,1.179325,-0.232238,0.32874,-0.126913,0.219619,-0.110061,0.022432,0.04085,-0.198957,-0.262613,-0.144789,0.209993,1.185841,-0.362142,0.393791,-0.122981,0.308822,-0.024153,-0.071471,0.02213,-0.200472,-0.149551,-0.284025,0.096783,1.178166,-0.28073,0.436398,-0.123665,0.317193,-0.046648,-0.068075,-0.025804,-0.212589,-0.151322,-0.253679,0.093293,1.16001,-0.284349,0.640467,-0.141316,0.161923,-0.019769,-0.00122,-0.164249,-0.256909,-0.226813,-0.078728,0.196842,1.154196,-0.298947,0.627666,-0.011026,0.206863,-0.10516,0.07953,-0.195379,-0.295873,-0.240658,-0.062826,0.254619,C1
29,1.242771,-0.324706,0.543967,-0.373026,-0.18143,-0.28973,0.002265,0.167612,-0.095276,-0.276782,-0.229465,0.14079,1.072831,-0.353014,0.60351,-0.223142,-0.103556,-0.302159,-0.056409,0.054185,-0.142722,-0.22593,-0.149259,0.223955,1.165356,-0.389025,0.563948,-0.216534,-0.158108,-0.160067,-0.073883,0.034617,-0.11314,-0.289377,-0.105009,0.200262,1.207858,-0.46913,0.567119,-0.266621,-0.072392,-0.037072,-0.138187,0.002427,-0.082248,-0.31433,-0.049414,0.225021,1.198668,-0.403706,0.456508,-0.216454,0.057844,0.023264,-0.07638,0.000044,-0.05911,-0.322614,-0.057363,0.230141,1.121578,-0.310064,0.379863,0.029142,0.074446,0.032859,-0.033693,-0.041443,-0.065423,-0.329208,-0.05685,0.190683,1.019561,-0.379438,0.5805,0.000425,0.189253,0.012434,-0.107702,-0.004791,-0.096377,-0.369858,-0.030121,0.205189,C1
30,1.077155,-0.563933,0.196,-0.492321,-0.321541,-0.406866,0.073844,0.005135,0.046161,-0.186685,-0.26155,0.210844,1.141607,-0.496151,0.212466,-0.614147,-0.232306,-0.365256,0.036082,-0.001499,0.044405,-0.180397,-0.310957,0.230254,1.281371,-0.454458,0.095795,-0.581874,-0.142009,-0.345286,0.017539,-0.051493,0.077911,-0.206256,-0.348079,0.247984,1.246666,-0.457816,0.027182,-0.494232,-0.120013,-0.288202,0.001498,-0.06116,0.048699,-0.283163,-0.278757,0.232536,1.147179,-0.529007,0.023932,-0.526729,-0.04538,-0.252375,0.015265,-0.10539,0.063487,-0.293464,-0.315768,0.276787,1.254566,-0.500847,-0.109702,-0.477955,0.069779,-0.228134,-0.013107,-0.200017,0.079537,-0.324837,-0.311149,0.321516,1.225848,-0.808048,-0.081299,-0.344381,0.114694,-0.150909,-0.133867,-0.177265,-0.028303,-0.310552,-0.278199,0.265401,C2
31,0.560677,-0.906957,0.26972,-0.603207,-0.230533,-0.271454,-0.20027,0.189493,0.061913,-0.221101,-0.210243,0.112866,0.510661,-0.872723,0.219086,-0.580779,-0.193181,-0.26793,-0.1785,0.159496,0.041541,-0.23553,-0.220906,0.139455,0.585942,-0.905311,0.171353,-0.554331,-0.088617,-0.211729,-0.185051,0.0989,-0.022152,-0.29368,-0.168039,0.235752,0.780779,-0.946545,0.175232,-0.531226,-0.012234,-0.160615,-0.218521,0.052898,-0.093017,-0.332918,-0.122979,0.305523,0.924772,-0.949779,0.13631,-0.486531,0.006926,-0.141533,-0.22705,0.001375,-0.100572,-0.358223,-0.13114,0.33659,1.166576,-1.068611,0.15432,-0.441137,0.019536,-0.071799,-0.279052,-0.03587,-0.136736,-0.387997,-0.09971,0.329111,1.071604,-0.867448,0.134189,-0.525847,0.226513,-0.115121,-0.312455,0.00201,-0.228968,-0.370044,-0.071543,0.273873,C2
32,0.252195,-0.919811,0.53429,-0.71207,-0.28407,-0.363505,-0.161647,0.312162,-0.140145,-0.246842,0.02207,0.10401,0.272221,-0.904389,0.474113,-0.666865,-0.228458,-0.343869,-0.154448,0.280278,-0.167217,-0.279402,-0.009907,0.131279,0.335416,-0.949742,0.408736,-0.643926,-0.130654,-0.328822,-0.163543,0.260299,-0.215786,-0.294517,-0.038837,0.1433,0.371955,-1.057776,0.390776,-0.644235,-0.036837,-0.307545,-0.201138,0.249053,-0.217334,-0.325337,-0.102096,0.183222,0.353233,-1.061093,0.363179,-0.638961,0.032524,-0.310679,-0.210879,0.238107,-0.25054,-0.342448,-0.090602,0.207309,0.338087,-1.07297,0.352766,-0.628149,0.109329,-0.306933,-0.251646,0.213563,-0.261797,-0.339234,-0.083045,0.212607,0.341346,-1.097422,0.34701,-0.61265,0.201162,-0.262873,-0.310759,0.15738,-0.280807,-0.324437,-0.065459,0.221507,C2
33,0.234252,-0.637166,0.330225,-0.714785,-0.21702,-0.361322,-0.17821,0.290203,-0.094966,-0.243508,0.029613,0.188953,0.293354,-0.712223,0.330256,-0.720223,-0.160537,-0.34758,-0.172444,0.283221,-0.108956,-0.266923,-0.012941,0.194722,0.422497,-0.840864,0.341705,-0.746788,-0.054536,-0.337436,-0.198021,0.264235,-0.143138,-0.268539,-0.075776,0.200029,0.500001,-0.906655,0.29254,-0.742652,0.070078,-0.300447,-0.250122,0.217733,-0.167477,-0.286445,-0.132095,0.215412,0.542148,-0.970686,0.239107,-0.684045,0.152291,-0.264747,-0.281563,0.132563,-0.173213,-0.286142,-0.149266,0.259854,0.448473,-0.942845,0.20308,-0.632011,0.235349,-0.259145,-0.291314,0.077457,-0.183753,-0.294451,-0.165807,0.279045,0.380496,-0.910532,0.186522,-0.574705,0.317631,-0.252524,-0.295825,0.029175,-0.209502,-0.307365,-0.172508,0.285457,C2
34,-0.026534,-0.612432,0.344476,-0.816777,-0.137667,-0.375823,-0.181929,0.370468,-0.114808,-0.221603,0.018403,0.125845,-0.057545,-0.591919,0.297017,-0.764848,-0.090814,-0.366955,-0.145474,0.324935,-0.155241,-0.275319,-0.024929,0.14835,0.042287,-0.635741,0.30325,-0.762551,-0.038376,-0.352712,-0.161119,0.309424,-0.184234,-0.278881,-0.038801,0.154551,-0.059456,-0.568449,0.223011,-0.732669,0.001813,-0.335894,-0.162561,0.255502,-0.192722,-0.28004,-0.070402,0.153978,-0.076064,-0.556176,0.199945,-0.723659,0.06223,-0.328583,-0.196408,0.248544,-0.207273,-0.297975,-0.096912,0.177947,-0.029591,-0.576458,0.198982,-0.665765,0.145972,-0.316913,-0.221523,0.223802,-0.267766,-0.326634,-0.059856,0.235889,0.010979,-0.617264,0.212941,-0.601795,0.234878,-0.312662,-0.231823,0.16299,-0.331561,-0.324305,-0.003555,0.274256,C2
35,0.33358,-0.704027,0.335314,-0.784197,-0.107329,-0.43087,-0.000133,0.29343,-0.220943,-0.193781,0.007491,0.152369,0.269163,-0.678218,0.310567,-0.747552,-0.043703,-0.42098,-0.028184,0.257543,-0.23137,-0.236446,-0.03562,0.201828,0.215279,-0.634241,0.288073,-0.714681,-0.005139,-0.417181,-0.046559,0.222025,-0.239437,-0.265845,-0.068183,0.24328,0.254496,-0.652893,0.259555,-0.682852,0.043546,-0.401845,-0.061371,0.187887,-0.244982,-0.297203,-0.101444,0.28127,0.240951,-0.691718,0.239862,-0.631083,0.105637,-0.372831,-0.084296,0.129388,-0.238893,-0.324539,-0.109363,0.315277,0.327127,-0.76947,0.217732,-0.599387,0.184774,-0.341512,-0.112507,0.066974,-0.270599,-0.32742,-0.085561,0.356611,0.388374,-0.816326,0.191213,-0.573771,0.271073,-0.317885,-0.161748,0.001784,-0.296716,-0.30274,-0.06117,0.363114,C2
36,0.066826,-0.648387,0.324022,-0.914499,-0.167877,-0.524749,0.032137,0.407233,-0.193759,-0.081135,0.054949,0.109907,0.072082,-0.69124,0.309351,-0.884934,-0.107907,-0.498282,-0.002831,0.364634,-0.186009,-0.122114,0.038885,0.185905,-0.049079,-0.613866,0.215648,-0.803949,-0.048283,-0.483122,-0.004633,0.298641,-0.173338,-0.158227,0.026356,0.254996,-0.072713,-0.619267,0.133279,-0.730421,0.032982,-0.473614,-0.013287,0.250375,-0.172837,-0.196546,0.002665,0.295681,-0.058741,-0.602324,0.058701,-0.662135,0.144689,-0.438732,-0.055258,0.179979,-0.176689,-0.230913,-0.024126,0.317715,-0.038203,-0.640338,0.046573,-0.610972,0.225731,-0.422821,-0.070867,0.111946,-0.2428,-0.267128,-0.016516,0.349455,0.012025,-0.705152,0.031142,-0.575832,0.312841,-0.415405,-0.109869,0.047821,-0.283036,-0.277098,-0.019193,0.353255,C2
37,0.10973,-0.496687,0.348881,-0.797435,-0.050057,-0.527729,0.010665,0.307565,-0.263568,-0.180435,-0.028331,0.099814,0.160028,-0.541979,0.332712,-0.777316,0.028601,-0.510415,-0.021262,0.306355,-0.295284,-0.241872,-0.052686,0.130363,0.165805,-0.567053,0.307431,-0.7397,0.070907,-0.495284,-0.029313,0.288323,-0.329374,-0.288688,-0.044727,0.166449,0.239707,-0.584035,0.247733,-0.726651,0.120532,-0.468582,-0.041954,0.251424,-0.348534,-0.298456,-0.033413,0.183057,0.202234,-0.574805,0.192779,-0.667789,0.18147,-0.432355,-0.073549,0.188568,-0.348174,-0.318243,-0.029089,0.220922,0.191018,-0.599466,0.182515,-0.629238,0.261167,-0.413337,-0.115196,0.145773,-0.385567,-0.312349,-0.007174,0.255987,0.180565,-0.634099,0.168038,-0.600089,0.336767,-0.407161,-0.1348,0.113218,-0.432755,-0.290041,0.004264,0.268767,C2
38,0.147799,-0.913449,0.333292,-0.703243,-0.126626,-0.290967,-0.112014,0.199019,-0.143132,-0.281702,-0.082416,0.286809,0.511847,-0.886561,0.309178,-0.705633,-0.082619,-0.263739,-0.154873,0.181401,-0.162839,-0.293475,-0.070516,0.328121,1.090013,-0.859291,0.134056,-0.608074,-0.071305,-0.255399,-0.146109,0.077852,-0.124871,-0.31837,-0.07045,0.393441,1.205141,-0.939804,0.151148,-0.544723,-0.033561,-0.210222,-0.22365,0.073862,-0.150799,-0.322355,-0.024413,0.352953,1.015456,-0.930327,0.149773,-0.537056,0.113966,-0.256623,-0.248851,0.063833,-0.215605,-0.260726,-0.028426,0.321925,0.996233,-1.079002,0.214382,-0.580662,0.156326,-0.183954,-0.301332,0.036123,-0.255503,-0.256352,0.004221,0.317601,0.937716,-1.157855,0.22634,-0.568171,0.196033,-0.142509,-0.331904,0.003971,-0.284465,-0.265783,0.033619,0.311786,C2
39,0.296117,-0.43303,0.370172,-0.82965,-0.124913,-0.525838,0.009756,0.294041,-0.273089,-0.172601,0.050166,0.117624,0.364254,-0.415161,0.336558,-0.787572,-0.127669,-0.50317,0.018118,0.269241,-0.265427,-0.190694,0.041004,0.141158,0.470947,-0.497841,0.309884,-0.786536,-0.065256,-0.466286,0.009563,0.249305,-0.29521,-0.22028,0.016155,0.162938,0.557192,-0.593348,0.258571,-0.735531,-0.029307,-0.436548,-0.006124,0.236608,-0.306256,-0.26885,-0.010365,0.175126,0.595603,-0.622289,0.20018,-0.698268,0.017131,-0.416916,-0.015122,0.19658,-0.318975,-0.296946,-0.012132,0.196044,0.580052,-0.62139,0.143614,-0.642143,0.06505,-0.41322,-0.02876,0.153679,-0.311598,-0.320355,-0.028124,0.234785,0.691164,-0.689144,0.142078,-0.622001,0.128764,-0.396412,-0.064979,0.133823,-0.338683,-0.325323,-0.033961,0.279233,C2
40,0.127786,-0.611901,0.428238,-0.86601,-0.022043,-0.423295,-0.026131,0.279794,-0.370369,-0.169793,0.052477,0.08544,0.148891,-0.618655,0.418104,-0.845138,0.02513,-0.404304,-0.046113,0.280106,-0.402473,-0.193658,0.079321,0.118006,0.175716,-0.681987,0.408495,-0.819149,0.055781,-0.395674,-0.047536,0.270163,-0.439844,-0.204296,0.08413,0.110573,0.243648,-0.771933,0.375679,-0.791855,0.109301,-0.380369,-0.069729,0.251452,-0.480966,-0.222865,0.086969,0.108804,0.235813,-0.805061,0.35269,-0.75937,0.179718,-0.365892,-0.107497,0.228858,-0.511506,-0.256253,0.082491,0.143984,0.273058,-0.856309,0.319244,-0.716109,0.250026,-0.345281,-0.12741,0.188237,-0.561686,-0.255735,0.103989,0.154772,0.326747,-0.891418,0.308536,-0.658442,0.318776,-0.317195,-0.162912,0.147772,-0.582752,-0.262874,0.114481,0.165943,C2
41,0.325912,-0.760083,0.351499,-0.749629,0.090655,-0.315962,-0.105887,0.232435,-0.376908,-0.355378,-0.015717,0.199875,0.401378,-0.805347,0.355659,-0.722106,0.1186,-0.295054,-0.122147,0.219976,-0.399317,-0.367085,-0.006699,0.199505,0.44106,-0.857714,0.339991,-0.663489,0.190076,-0.279685,-0.160279,0.189188,-0.419084,-0.363918,0.006125,0.193731,0.478595,-0.897924,0.341529,-0.601556,0.277733,-0.262553,-0.213894,0.144214,-0.458455,-0.346721,0.048375,0.189912,0.443634,-0.893172,0.343322,-0.547389,0.359171,-0.25704,-0.253738,0.085086,-0.525038,-0.313686,0.117281,0.196192,0.419789,-0.909207,0.322972,-0.532169,0.425345,-0.271505,-0.263423,0.050883,-0.584935,-0.274959,0.161503,0.182081,0.402574,-0.921693,0.297458,-0.487639,0.462732,-0.293907,-0.268424,0.020911,-0.585889,-0.236434,0.159958,0.149795,C2
42,0.228068,-0.526481,0.207628,-0.707238,-0.045547,-0.42805,-0.031519,0.255771,-0.216895,-0.234816,-0.001109,0.155335,0.290244,-0.646279,0.24488,-0.717639,0.03939,-0.399591,-0.086343,0.226974,-0.246391,-0.249115,-0.0324,0.190008,0.329053,-0.710842,0.243701,-0.737167,0.15285,-0.367971,-0.147639,0.210669,-0.271987,-0.282226,-0.057859,0.222661,0.305375,-0.715448,0.221905,-0.699555,0.231059,-0.348998,-0.178927,0.184948,-0.294746,-0.310852,-0.053246,0.244648,0.337655,-0.759537,0.198473,-0.647945,0.300635,-0.339737,-0.214801,0.162732,-0.324228,-0.338187,-0.047675,0.249111,0.348117,-0.763253,0.179992,-0.591296,0.364463,-0.332699,-0.25155,0.12043,-0.343366,-0.335517,-0.033527,0.252326,0.453759,-0.861149,0.15177,-0.56763,0.463669,-0.338857,-0.300445,0.081281,-0.393118,-0.293277,-0.000565,0.237746,C2
43,0.277123,-0.74862,0.467108,-0.945728,-0.197759,-0.41521,-0.075875,0.415925,-0.241435,-0.102206,0.125201,0.019985,0.235274,-0.792939,0.477631,-0.915213,-0.176337,-0.398481,-0.089953,0.388751,-0.265635,-0.132407,0.104119,0.026182,0.280658,-0.850836,0.463593,-0.89907,-0.136871,-0.382639,-0.117249,0.384084,-0.286386,-0.176387,0.099203,0.067698,0.37206,-0.894892,0.444749,-0.861209,-0.099712,-0.357639,-0.152796,0.353336,-0.29211,-0.217335,0.093374,0.130032,0.38659,-0.825947,0.387592,-0.854458,-0.025152,-0.34849,-0.144475,0.3088,-0.334167,-0.215255,0.08714,0.164435,0.412115,-0.754581,0.32935,-0.827186,0.060879,-0.327077,-0.153545,0.263775,-0.353338,-0.239908,0.079769,0.230681,0.52653,-0.809776,0.314082,-0.79801,0.141983,-0.289357,-0.198199,0.247045,-0.371583,-0.275484,0.067685,0.24494,C2
44,0.066991,-0.481215,0.130932,-0.479707,0.239743,-0.273811,-0.114604,0.031454,-0.194094,-0.430506,-0.190114,0.261589,0.19013,-0.535098,0.175628,-0.43399,0.301936,-0.267654,-0.132378,-0.004486,-0.281745,-0.428303,-0.119867,0.281952,0.268046,-0.622845,0.230986,-0.438533,0.382487,-0.246969,-0.170341,-0.026566,-0.380935,-0.374201,-0.053775,0.268388,0.308499,-0.69653,0.282852,-0.431781,0.453792,-0.219865,-0.200946,-0.029877,-0.44357,-0.329053,-0.007773,0.240105,0.341783,-0.814692,0.348201,-0.381442,0.54288,-0.163168,-0.247668,-0.01056,-0.44708,-0.296404,0.004683,0.174953,0.334105,-0.913548,0.38611,-0.301415,0.626814,-0.157822,-0.300351,-0.008849,-0.426327,-0.266795,-0.013698,0.098226,0.276538,-0.923737,0.415162,-0.202879,0.669399,-0.226515,-0.340375,-0.023367,-0.398776,-0.209714,-0.026101,0.035428,C2
45,0.34036,-0.688635,0.440722,-0.870392,-0.156703,-0.37515,-0.079531,0.308937,-0.249207,-0.154469,0.081037,0.130056,0.433212,-0.716516,0.396463,-0.820612,-0.095405,-0.344025,-0.077966,0.274966,-0.248927,-0.205094,0.0371,0.197726,0.410797,-0.75172,0.33981,-0.765183,-0.005059,-0.318248,-0.100349,0.26263,-0.257613,-0.273067,-0.00045,0.22119,0.444598,-0.843677,0.316429,-0.740587,0.085382,-0.27126,-0.139659,0.223039,-0.287639,-0.298148,-0.039909,0.222182,0.498971,-0.900704,0.283658,-0.707496,0.179164,-0.244339,-0.197637,0.187011,-0.294692,-0.313886,-0.071318,0.232469,0.56212,-0.967024,0.255913,-0.648293,0.283017,-0.225249,-0.255136,0.144815,-0.317026,-0.322171,-0.066358,0.241662,0.601561,-1.035541,0.244269,-0.585741,0.384551,-0.196279,-0.32892,0.084297,-0.362589,-0.29934,-0.01422,0.218458,C2
46,0.165126,-0.928304,0.448133,-0.852439,-0.051267,-0.291093,-0.104574,0.284052,-0.346075,-0.225309,0.070829,0.151185,-0.01349,-0.835472,0.386997,-0.776314,-0.033523,-0.306264,-0.078264,0.221769,-0.35081,-0.24603,0.055975,0.217062,-0.051627,-0.825304,0.357024,-0.72996,-0.007316,-0.294978,-0.098712,0.174621,-0.347962,-0.256527,0.053192,0.260492,0.077907,-0.884439,0.356773,-0.700938,0.038354,-0.259697,-0.144578,0.124628,-0.333427,-0.238928,0.04023,0.285429,0.103485,-0.898863,0.330556,-0.655359,0.136667,-0.259429,-0.176831,0.100931,-0.349652,-0.253095,0.05278,0.317943,0.079344,-0.922416,0.31905,-0.607537,0.226499,-0.248396,-0.188079,0.061376,-0.401623,-0.261896,0.074566,0.326342,0.061957,-0.93925,0.316517,-0.561659,0.279951,-0.262533,-0.189473,0.015066,-0.458301,-0.243193,0.096229,0.308925,C2
47,0.324166,-0.816401,0.157037,-0.639129,0.385779,-0.385047,-0.257185,0.153828,-0.379301,-0.23081,0.037058,0.297127,0.40338,-0.828751,0.103327,-0.599134,0.458653,-0.355809,-0.283188,0.095534,-0.394409,-0.222693,0.02002,0.288424,0.391482,-0.888679,0.123573,-0.574207,0.522587,-0.31412,-0.352073,0.042825,-0.391001,-0.206772,0.018602,0.254731,0.462063,-0.973567,0.146062,-0.474933,0.567485,-0.3273,-0.391638,-0.005106,-0.381923,-0.149732,0.01135,0.189968,0.389268,-0.920378,0.210297,-0.338329,0.610895,-0.332067,-0.427146,-0.066625,-0.358819,-0.108532,-0.006473,0.130016,0.404538,-0.994656,0.254748,-0.30998,0.647552,-0.337771,-0.442309,-0.049642,-0.390717,-0.119725,-0.003369,0.085727,0.328747,-0.951488,0.298051,-0.252626,0.630975,-0.417513,-0.423467,-0.047948,-0.408993,-0.075659,-0.012246,0.040961,C2
48,0.025721,-0.640213,0.092337,-0.585619,0.273969,-0.357017,-0.106415,0.07262,-0.289465,-0.304843,-0.022642,0.306743,-0.049962,-0.63983,0.066423,-0.522565,0.351799,-0.35582,-0.120185,0.027757,-0.360408,-0.299028,0.012016,0.287919,0.017741,-0.764649,0.14723,-0.502361,0.458943,-0.372813,-0.168147,0.04273,-0.445321,-0.291943,0.023973,0.265974,0.016765,-0.788281,0.167016,-0.416867,0.520415,-0.401913,-0.203976,0.002096,-0.489879,-0.252674,0.074365,0.227441,0.041875,-0.824735,0.194974,-0.350523,0.56212,-0.429211,-0.253084,-0.040869,-0.517143,-0.171587,0.127472,0.167167,0.07386,-0.901498,0.24508,-0.319118,0.606997,-0.435782,-0.294143,-0.046808,-0.538005,-0.0981,0.138966,0.093746,-0.004702,-0.891628,0.269948,-0.246046,0.643385,-0.452104,-0.274879,-0.064646,-0.524356,-0.025744,0.113952,0.019587,C2
49,0.230993,-0.658519,0.231186,-0.726161,0.001163,-0.404327,0.004588,0.210434,-0.270641,-0.279828,-0.011632,0.212661,0.356133,-0.741919,0.184632,-0.715625,0.116296,-0.390184,-0.067657,0.188106,-0.29152,-0.299277,-0.015816,0.268077,0.410335,-0.720957,0.15523,-0.675312,0.207435,-0.367761,-0.123513,0.140498,-0.310041,-0.31982,0.005441,0.324183,0.615296,-0.648633,0.069781,-0.577551,0.264973,-0.330233,-0.128196,0.037896,-0.321597,-0.333545,0.046586,0.345326,0.740121,-0.589595,0.012676,-0.477145,0.336929,-0.312856,-0.135426,-0.029472,-0.338566,-0.342469,0.037813,0.326143,0.837892,-0.640704,0.014155,-0.391794,0.424145,-0.314354,-0.16648,-0.095626,-0.380952,-0.254512,0.023999,0.284434,0.871332,-0.688644,0.102355,-0.271499,0.477072,-0.307945,-0.222123,-0.131664,-0.402608,-0.158729,0.038468,0.203202,C2
50,0.493004,-0.913254,0.416066,-0.887927,-0.146317,-0.171286,-0.251783,0.316814,-0.005575,-0.221616,-0.022077,0.165695,0.529635,-0.941595,0.390324,-0.852572,-0.052126,-0.170119,-0.268648,0.29863,-0.050592,-0.237049,-0.019907,0.201951,0.572517,-0.959207,0.339086,-0.809445,0.061302,-0.175728,-0.28719,0.250302,-0.101937,-0.244126,-0.042095,0.208856,0.640085,-0.991357,0.276727,-0.789268,0.171151,-0.158061,-0.307434,0.208789,-0.174042,-0.287315,-0.059623,0.221833,0.690101,-1.012853,0.219451,-0.761325,0.272255,-0.173237,-0.321754,0.184509,-0.267599,-0.324981,-0.037847,0.236771,0.623687,-1.001264,0.187006,-0.694603,0.329399,-0.192636,-0.310341,0.142492,-0.34355,-0.3278,-0.000321,0.234105,0.467923,-1.026943,0.190834,-0.566164,0.357982,-0.229197,-0.286343,0.078808,-0.407952,-0.297401,0.013647,0.219121,C2
51,-0.149217,-0.455086,0.366427,-0.717065,-0.227764,-0.484738,0.000817,0.158829,-0.055411,-0.23159,-0.067059,0.240809,-0.119835,-0.509363,0.31717,-0.679201,-0.18305,-0.457573,-0.008944,0.153118,-0.047061,-0.266136,-0.102218,0.260148,-0.104265,-0.553954,0.27981,-0.646129,-0.11843,-0.418482,-0.005955,0.142191,-0.069539,-0.308262,-0.135708,0.270313,-0.037633,-0.563212,0.233848,-0.601816,-0.020356,-0.385797,-0.03014,0.117472,-0.122576,-0.366447,-0.145926,0.294186,-0.036985,-0.612426,0.189665,-0.550917,0.076721,-0.325607,-0.072706,0.032694,-0.148606,-0.380589,-0.166167,0.326731,-0.084207,-0.591649,0.158825,-0.493788,0.168107,-0.279982,-0.098601,-0.028636,-0.19922,-0.408362,-0.137159,0.366093,-0.081391,-0.629161,0.175016,-0.446165,0.276845,-0.259689,-0.102917,-0.057558,-0.268555,-0.421528,-0.11279,0.364599,C2
52,0.384145,-0.677712,0.387855,-0.828833,-0.012249,-0.314448,-0.169149,0.273235,-0.220645,-0.247896,0.006881,0.201359,0.579467,-0.750992,0.366188,-0.792327,0.052742,-0.277519,-0.199154,0.266948,-0.255153,-0.308838,-0.000522,0.217217,0.745596,-0.79156,0.319148,-0.73143,0.128225,-0.246535,-0.20907,0.198189,-0.305563,-0.328718,-0.011285,0.230307,0.847141,-0.855563,0.273698,-0.669173,0.216186,-0.21154,-0.253096,0.152168,-0.314775,-0.355777,-0.054961,0.259572,0.824413,-0.898416,0.271756,-0.6184,0.287444,-0.179989,-0.28683,0.11545,-0.33958,-0.361162,-0.041001,0.246621,0.79086,-0.93569,0.290576,-0.55463,0.389443,-0.16166,-0.336376,0.058898,-0.371625,-0.317301,0.003126,0.215521,0.793027,-0.994536,0.304558,-0.455975,0.462188,-0.1561,-0.388008,0.006602,-0.388754,-0.276962,0.03034,0.171337,C2
53,0.302911,-0.918667,0.405362,-0.741395,-0.081347,-0.302563,-0.115806,0.241078,-0.210939,-0.274169,-0.038208,0.255192,0.38476,-0.893235,0.322835,-0.716973,-0.004111,-0.274373,-0.155519,0.219382,-0.20178,-0.308353,-0.03445,0.316448,0.648105,-0.877056,0.287245,-0.685775,0.054449,-0.230171,-0.177191,0.177001,-0.217094,-0.317902,-0.030474,0.344502,0.8681,-0.978467,0.259285,-0.635876,0.073404,-0.178883,-0.205359,0.12032,-0.258104,-0.332144,-0.00913,0.320187,0.748002,-1.009166,0.261709,-0.610031,0.179334,-0.175704,-0.24156,0.085667,-0.298067,-0.350567,-0.017878,0.324224,0.708326,-1.039654,0.257437,-0.531402,0.277844,-0.160685,-0.276423,0.041317,-0.306873,-0.355897,-0.038603,0.30248,0.679654,-1.032952,0.278101,-0.459931,0.357352,-0.18477,-0.317344,0.012768,-0.335355,-0.334625,-0.030556,0.249721,C2
54,0.013083,-0.625915,0.235088,-0.775933,-0.036806,-0.372379,-0.184366,0.285458,-0.079644,-0.266055,-0.105002,0.200332,-0.05853,-0.539489,0.14765,-0.7254,-0.000994,-0.331857,-0.202022,0.2322,-0.083027,-0.279867,-0.105853,0.226422,-0.02824,-0.516061,0.093163,-0.706658,0.092359,-0.269173,-0.231979,0.17113,-0.120277,-0.285777,-0.108321,0.239859,0.092031,-0.567049,0.064301,-0.668151,0.211583,-0.230009,-0.250168,0.113502,-0.152976,-0.310733,-0.119674,0.260071,0.124151,-0.64095,0.077944,-0.608826,0.318839,-0.197028,-0.282746,0.064618,-0.201886,-0.310042,-0.136438,0.26349,0.228042,-0.791653,0.160005,-0.573168,0.428951,-0.191801,-0.304899,0.027993,-0.289503,-0.300313,-0.131309,0.227531,0.212937,-0.846855,0.183785,-0.504095,0.497322,-0.198301,-0.320558,-0.025502,-0.343318,-0.277317,-0.098696,0.186205,C2
