"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"117","b","b","c","a","b","c","b","b","c","c","b","b","a","b","a","c","c","a","c","a","a","a","c","a","a","b","b","b","b","a","a","b","a","c","a","c","c","b","c","a","b","c","c","c","a","c","c","b","a","b","a","b","b","b","b"
"118","b","b","c","a","a","c","b","c","c","b","a","a","c","b","b","c","c","b","b","c","a","a","c","a","c","c","b","c","b","a","a","b","b","a","a","c","c","a","c","a","b","c","a","b","a","b","c","a","c","a","c","c","a","b","a"
"119","c","b","b","a","c","a","c","c","c","a","c","a","c","b","a","b","c","c","c","a","c","b","b","b","c","a","c","a","c","a","c","c","a","c","b","b","a","a","a","c","c","b","c","c","a","b","b","c","b","a","c","b","a","c","a"
"120","b","b","b","a","b","c","a","c","b","c","a","b","c","c","b","c","c","c","b","c","b","c","b","b","a","c","a","a","c","a","b","a","a","b","a","b","a","b","c","a","c","c","a","a","b","a","a","a","b","c","b","b","a","c","b"
"121","b","a","a","a","b","c","c","a","a","c","c","a","c","a","c","b","b","c","c","b","c","c","b","a","c","b","c","c","a","a","c","b","b","a","b","b","a","a","a","c","b","a","a","c","a","c","b","a","a","b","b","b","a","c","c"
"122","b","b","b","a","b","c","b","c","a","a","c","b","b","c","a","b","b","b","b","a","b","c","c","a","a","c","a","c","c","a","b","a","c","a","a","c","c","c","a","a","b","c","b","c","a","a","c","c","b","b","c","b","c","c","c"
"123","c","b","b","a","a","b","c","c","a","c","c","b","b","c","c","a","b","b","a","a","a","b","c","a","a","b","b","b","b","a","b","c","b","c","c","b","a","c","a","a","c","c","c","b","c","a","a","b","c","a","b","a","a","a","a"
"124","c","a","a","a","a","a","c","a","a","a","b","a","a","b","c","b","b","a","b","b","c","b","b","a","c","b","a","a","a","b","c","b","c","c","a","a","b","b","c","b","c","b","c","b","c","a","c","c","c","a","a","c","c","c","a"
"125","b","a","a","c","b","b","c","a","c","c","c","c","b","b","b","b","c","c","a","c","c","a","c","c","b","b","c","c","b","c","c","a","c","c","a","b","a","b","b","a","a","c","c","c","c","c","a","c","a","a","b","c","b","c","b"
"126","b","a","a","a","a","c","b","a","c","a","b","b","a","b","b","c","a","a","a","c","a","c","b","b","c","b","b","b","c","a","c","c","c","b","a","b","c","b","c","a","c","c","a","b","a","b","c","a","c","a","c","c","a","a","a"
"127","b","a","a","a","b","c","b","a","c","c","b","b","a","a","a","c","c","a","b","a","b","a","a","c","a","c","a","a","c","a","b","c","a","a","c","b","c","a","a","a","c","a","a","a","a","c","a","a","a","a","a","b","b","c","a"
"128","c","b","b","a","b","b","b","a","a","c","c","c","a","c","a","b","a","a","a","a","c","c","a","b","b","b","a","a","c","c","c","c","b","b","c","b","c","a","c","b","c","a","b","b","c","a","c","c","b","a","b","c","c","c","a"
"129","b","c","b","a","c","c","c","c","c","a","a","a","c","a","a","b","a","b","c","c","c","c","c","a","c","b","c","b","c","a","c","a","c","a","a","b","a","c","c","a","c","a","c","a","a","b","a","b","c","a","c","b","a","c","b"
"130","b","a","a","c","b","c","c","c","a","c","b","c","c","c","b","c","c","c","b","a","b","c","b","c","a","b","c","c","c","b","b","b","b","b","c","c","b","b","c","a","b","c","c","b","a","c","c","c","c","b","c","b","b","c","c"
"131","b","a","c","a","b","c","c","b","c","b","a","c","c","b","c","c","b","b","b","b","a","c","a","c","a","c","a","a","a","a","b","b","a","c","a","c","c","b","a","a","b","c","b","c","c","b","b","c","c","a","c","b","b","b","a"
"132","b","b","c","a","b","c","a","c","b","c","a","c","c","c","c","c","c","c","a","b","b","c","b","a","a","c","c","b","c","a","b","c","c","b","a","c","b","b","c","c","b","b","a","c","a","c","c","a","a","a","b","b","a","c","a"
"133","b","a","a","a","a","c","a","a","c","a","a","b","a","c","a","c","b","a","b","a","b","c","a","c","a","c","a","a","a","a","b","b","a","c","a","b","c","b","b","a","c","a","c","c","a","b","c","b","b","c","a","b","b","c","a"
"134","b","c","b","a","b","c","a","c","c","c","a","b","b","c","a","b","b","a","c","c","a","c","a","b","a","b","c","a","b","a","c","a","a","c","a","a","b","a","a","b","c","c","a","c","c","a","c","a","b","a","a","b","b","a","a"
"135","b","a","a","a","b","c","b","a","c","c","b","b","c","a","a","b","c","b","b","a","c","c","c","b","b","b","b","b","b","c","c","c","b","c","a","b","b","c","b","a","b","c","c","c","a","c","b","c","a","b","b","b","b","c","a"
"136","b","a","a","c","c","c","a","a","b","a","b","b","a","a","c","a","c","b","c","a","c","c","a","b","a","b","c","b","b","c","b","b","c","b","b","c","c","b","c","a","a","a","a","b","a","a","a","c","c","a","c","b","c","a","b"
"137","b","a","a","a","a","c","a","b","a","a","b","b","a","c","a","c","c","b","a","c","a","c","c","a","a","c","c","c","c","a","a","a","b","a","a","b","a","c","c","a","b","b","c","c","b","b","a","c","a","c","c","b","b","a","a"
"138","b","b","b","b","b","c","b","a","c","c","b","c","b","a","a","c","b","b","a","c","a","c","c","c","a","a","b","c","a","a","b","c","c","c","c","c","b","c","c","c","b","c","b","b","a","c","c","b","a","a","a","c","b","a","a"
"139","c","a","a","c","b","b","c","b","a","c","c","c","a","a","a","b","c","b","c","a","c","c","b","a","a","b","c","c","b","a","c","c","c","c","a","a","a","c","b","a","c","b","b","b","a","b","c","c","c","a","c","a","b","a","a"
"140","b","a","a","c","b","c","b","a","a","a","b","c","a","c","a","c","a","a","b","c","b","a","c","c","a","c","b","a","b","b","a","a","a","c","c","b","b","a","c","c","c","b","a","a","b","b","b","a","a","c","c","c","b","b","b"
"141","c","b","b","a","b","b","b","c","c","c","c","c","c","c","a","a","b","b","c","a","b","b","a","a","c","b","b","a","b","b","c","a","a","a","c","b","c","a","c","c","c","a","a","a","c","b","a","b","b","a","c","a","c","b","a"
"142","b","a","a","c","a","b","b","b","c","a","c","a","c","a","b","a","b","b","c","c","c","c","c","c","a","c","c","a","a","a","b","b","b","c","b","b","a","a","b","b","c","c","a","c","b","b","c","a","a","b","c","b","a","a","c"
"143","b","a","c","a","a","c","b","b","a","a","b","c","b","c","a","b","a","c","a","c","c","b","b","c","b","b","b","b","b","c","c","a","a","c","b","b","c","a","c","c","c","a","a","b","a","b","b","a","c","c","c","a","a","b","c"
"144","b","b","b","a","a","c","c","c","c","a","b","b","c","a","a","b","a","c","c","b","c","c","c","c","c","a","c","c","a","b","c","b","c","c","c","a","c","c","a","a","c","b","c","a","b","b","b","c","a","c","c","c","c","c","a"
"145","c","b","b","a","b","b","b","a","c","c","c","b","a","b","a","b","c","a","b","a","b","c","a","c","a","c","a","b","c","c","b","a","a","c","a","b","c","a","b","b","c","a","a","c","c","b","a","c","c","a","c","a","b","b","a"
"146","c","b","a","a","b","a","b","a","b","b","c","a","a","a","c","a","a","a","a","a","c","a","c","c","a","b","b","b","c","a","c","b","b","b","a","b","c","c","b","a","c","a","c","c","a","a","a","c","a","a","b","a","b","b","a"
"147","b","c","b","a","b","c","c","c","c","c","b","c","c","b","a","c","a","c","a","a","b","b","b","c","a","c","b","c","a","b","b","c","c","c","a","c","a","c","a","c","b","a","b","b","a","c","b","c","c","a","a","c","c","c","a"
"148","c","b","c","a","a","a","b","b","c","a","b","c","c","c","a","c","c","b","c","a","b","c","a","a","a","c","a","a","c","a","b","a","b","a","a","c","a","c","c","a","b","b","c","b","a","c","b","b","c","b","b","a","a","b","b"
"149","b","a","a","a","a","c","b","a","a","a","b","c","b","c","a","b","a","a","c","a","c","b","a","c","a","b","b","a","b","c","c","b","a","c","a","a","c","a","c","a","b","a","a","c","a","c","a","a","c","a","b","a","a","a","a"
"150","b","a","a","b","b","c","c","b","c","b","b","c","a","a","b","b","c","a","a","c","c","c","a","c","a","c","b","a","c","a","b","c","a","a","a","b","a","c","c","a","b","b","b","b","a","c","b","b","b","a","a","b","a","c","a"
"151","b","a","a","a","b","c","c","a","c","c","a","b","b","c","c","b","a","c","c","b","c","c","b","b","b","b","b","b","c","c","c","c","a","b","a","b","a","a","a","a","c","b","a","b","a","a","c","a","b","a","b","c","a","c","a"
"152","b","a","a","a","c","c","a","a","a","a","b","c","c","c","a","c","a","b","a","a","b","b","c","c","a","b","a","c","c","b","c","c","c","c","c","a","c","c","b","b","c","c","c","b","b","c","a","c","b","a","a","a","b","c","a"
"153","b","a","a","a","a","b","b","a","c","b","c","b","a","c","c","b","c","a","c","a","c","b","a","a","b","b","b","a","c","b","c","c","a","a","a","a","c","c","b","b","b","a","b","c","c","b","b","a","b","b","c","c","c","c","a"
"154","b","a","a","b","c","c","c","a","c","b","b","a","b","a","c","c","c","b","c","a","b","a","c","c","a","c","a","c","c","a","b","a","b","b","a","c","c","c","c","b","b","a","c","a","c","b","b","b","a","b","c","a","c","c","c"
"155","b","c","c","a","a","c","a","c","c","a","b","c","c","a","c","c","b","b","a","b","b","c","a","c","c","c","c","a","b","a","b","b","a","b","a","c","c","a","a","a","b","b","a","c","c","c","a","a","a","b","b","c","a","c","a"
"156","b","a","a","a","b","a","a","a","c","a","c","c","a","a","a","b","b","a","c","a","c","b","a","c","a","b","c","a","c","a","c","b","a","b","c","b","b","b","c","b","c","b","a","c","b","b","c","c","a","c","c","c","c","b","a"
"157","b","a","a","a","b","c","c","a","a","c","b","b","b","c","c","b","b","b","c","a","a","c","c","a","a","b","c","a","c","a","a","a","b","a","a","b","a","a","c","a","a","a","a","c","a","b","b","a","b","b","a","b","b","c","a"
"158","b","a","a","a","c","a","a","a","c","a","c","c","a","a","a","b","a","a","c","a","c","b","a","a","a","b","b","a","c","a","c","b","a","a","b","a","b","a","c","c","b","b","a","c","a","c","b","a","b","b","b","b","a","b","a"
"159","b","a","c","b","b","c","c","c","c","c","c","a","c","c","a","b","a","c","a","a","c","c","a","a","b","b","c","a","c","b","c","a","a","c","c","b","a","a","a","a","c","a","a","a","a","b","a","b","c","a","c","a","a","a","a"
"160","b","a","a","c","b","a","b","a","c","c","c","c","a","c","a","b","c","a","b","a","b","a","a","c","a","c","b","a","b","a","a","b","a","c","a","a","c","a","b","c","c","a","c","b","a","b","a","b","b","a","c","b","a","c","c"
"161","b","b","b","a","b","c","b","c","a","a","b","a","c","c","b","c","a","b","c","b","b","c","a","b","c","c","a","a","b","a","b","a","a","c","a","c","a","a","a","a","b","b","a","c","c","c","b","a","c","a","b","c","c","b","a"
"162","b","b","b","a","b","c","b","b","a","a","b","a","a","c","b","b","c","a","c","c","c","c","a","a","a","c","b","a","c","a","b","c","a","a","a","c","c","a","a","a","a","a","a","a","c","b","b","b","c","b","c","b","c","b","c"
"163","b","b","a","c","b","c","b","a","c","c","c","a","b","a","c","b","c","b","a","b","a","c","a","b","b","b","a","b","c","c","c","a","a","c","a","a","c","a","b","c","c","c","a","c","b","a","a","a","c","c","c","c","a","b","b"
"164","b","b","a","c","b","c","b","a","a","b","b","c","a","a","c","c","c","a","c","a","b","c","a","c","c","c","c","a","a","a","a","a","a","c","a","c","c","b","b","c","b","a","b","a","c","b","a","c","b","a","c","b","b","c","a"
"165","b","a","a","c","a","c","c","b","b","c","b","c","c","b","b","c","c","b","b","c","b","a","c","a","a","b","a","c","a","a","c","a","b","a","a","b","c","a","c","c","c","c","a","c","a","c","b","a","b","a","b","c","a","c","a"
"166","b","a","a","a","a","c","a","a","a","a","a","b","a","a","a","a","a","a","c","c","c","c","a","c","b","b","b","a","a","a","c","b","a","b","a","b","b","a","c","a","c","b","a","c","a","c","c","b","a","a","b","c","c","a","a"
"167","b","b","b","a","a","b","a","c","c","c","c","b","c","b","c","b","b","c","a","c","b","c","a","b","a","c","a","a","a","a","b","b","a","c","a","c","a","a","b","b","a","c","c","b","c","b","c","b","c","a","b","c","a","b","b"
"168","c","b","c","a","a","b","b","b","c","c","c","c","c","b","a","b","a","b","c","a","c","c","c","c","c","b","c","c","c","b","c","c","b","b","b","b","a","a","b","c","c","a","a","c","a","b","b","a","c","a","c","c","a","c","a"
"169","b","b","a","c","a","c","c","a","a","a","b","c","a","c","b","c","a","b","b","c","a","a","a","a","a","b","a","a","a","a","c","b","a","c","c","a","a","a","a","b","c","c","b","b","c","a","a","a","b","c","b","b","a","c","a"
"170","b","c","c","b","c","c","c","c","c","a","b","b","b","b","a","a","c","a","c","a","c","a","a","c","a","b","b","a","a","b","c","a","b","c","c","b","b","c","b","c","c","c","b","a","a","b","c","a","c","c","b","c","a","a","a"
"171","b","a","a","a","b","a","c","a","c","c","c","a","a","a","a","a","a","a","b","a","b","a","a","c","a","c","c","a","b","b","a","a","a","c","a","c","a","a","a","a","b","b","a","c","a","c","b","b","a","a","b","b","c","c","a"
"172","b","b","c","b","b","a","c","b","c","a","b","a","a","a","a","b","a","b","c","a","c","a","a","b","a","c","b","a","c","a","b","b","a","c","a","c","b","b","b","a","a","c","b","c","a","b","c","c","c","b","c","b","c","c","c"
"173","c","b","b","a","b","b","b","a","c","c","c","a","a","c","b","b","c","a","a","c","c","a","a","c","b","a","c","a","b","c","b","c","c","c","b","c","a","b","a","c","a","b","b","c","a","b","c","c","a","a","c","c","c","c","a"
"174","b","b","b","a","b","c","c","a","c","c","b","c","a","c","b","c","a","a","b","c","b","a","a","c","a","b","b","a","a","b","c","b","a","c","c","b","c","a","c","a","c","c","a","a","a","a","c","a","a","a","b","a","b","b","c"
"175","b","a","a","c","b","c","b","b","b","c","b","c","a","c","a","b","a","a","c","a","a","c","a","c","a","b","a","a","a","a","c","a","c","c","a","b","a","b","c","a","c","a","a","a","a","b","b","a","c","b","b","b","a","a","a"
"176","b","b","b","b","b","c","b","a","a","c","c","c","b","c","a","a","c","c","a","b","c","c","c","a","b","b","a","b","c","a","c","a","a","b","a","b","b","a","c","c","c","a","a","a","b","b","b","a","c","b","c","c","b","c","a"
"177","b","b","c","b","b","c","a","b","a","b","b","b","c","c","c","a","a","b","b","b","c","a","a","b","c","a","c","a","b","b","b","a","b","c","c","c","c","c","b","b","b","b","c","c","c","b","b","b","c","b","b","c","a","c","c"
"178","b","b","c","a","b","b","a","b","c","c","c","c","c","c","b","b","a","b","a","c","c","b","b","b","b","a","a","c","c","c","c","a","c","b","a","b","b","b","a","a","c","b","b","c","b","b","b","c","b","c","c","c","c","c","a"
"179","b","b","c","c","a","c","b","c","c","a","b","a","c","b","b","c","b","c","c","c","b","c","c","c","a","c","a","c","b","a","b","c","b","c","b","c","a","a","b","c","b","b","a","a","b","c","a","a","a","b","a","c","a","c","c"
"180","b","a","a","c","b","c","c","a","a","c","b","a","b","a","a","c","a","a","c","a","b","a","a","b","a","c","b","a","c","a","b","b","b","b","a","c","a","a","a","c","b","a","b","c","a","c","c","b","b","c","b","c","a","c","b"
"181","b","a","a","c","b","a","c","a","a","c","b","b","a","a","b","c","a","a","a","b","a","b","a","c","c","a","b","a","c","a","b","b","a","a","c","c","b","a","c","a","b","b","b","a","a","c","c","c","a","b","b","c","b","c","b"
"182","c","b","c","a","b","a","b","b","c","b","c","a","c","a","c","b","b","b","b","a","c","b","b","a","a","b","c","b","c","c","b","a","b","a","a","c","b","a","b","a","b","c","c","a","a","c","a","b","a","c","a","b","b","c","a"
"183","b","a","a","a","b","c","a","a","c","a","b","b","b","a","c","c","a","b","c","b","b","b","a","a","c","c","b","a","c","b","a","b","a","c","c","b","c","b","a","a","c","c","c","b","a","b","a","c","c","c","c","b","b","a","a"
"184","b","b","c","a","a","c","c","b","c","a","b","c","b","b","a","c","c","a","c","a","c","c","a","a","b","a","c","a","c","c","c","a","b","a","c","b","c","a","a","c","c","a","c","b","a","a","a","b","c","a","c","a","c","c","a"
"185","b","b","c","a","b","c","b","b","a","c","b","b","b","c","c","b","b","a","c","a","c","b","a","c","a","b","c","c","a","a","c","a","b","c","a","b","c","a","b","b","c","b","a","b","c","b","b","a","c","b","b","b","a","a","c"
"186","c","b","c","a","b","a","b","c","c","b","b","c","b","c","c","c","a","a","c","c","a","c","c","a","c","c","a","b","c","a","a","c","c","c","c","b","c","b","c","b","a","a","c","c","c","b","c","b","b","a","c","a","a","c","a"
"187","b","c","b","a","c","c","c","a","b","b","a","a","a","c","c","b","b","a","b","a","c","c","a","a","a","b","c","b","c","b","c","a","b","c","c","b","b","b","b","b","c","b","c","c","a","a","b","c","c","a","b","b","b","c","a"
"188","b","b","c","a","a","c","c","c","c","a","b","c","b","a","a","c","b","a","b","a","b","b","b","b","b","b","b","b","b","c","a","b","c","c","a","c","b","c","b","a","a","b","c","c","b","b","a","b","b","c","c","a","a","a","c"
"189","b","a","a","a","a","c","c","a","c","c","a","c","a","b","b","b","c","a","a","a","b","c","b","a","a","c","c","a","c","a","b","b","a","c","c","c","b","b","c","b","b","a","b","c","b","c","b","a","a","c","b","c","a","b","a"
"190","b","a","a","a","c","c","b","a","a","a","b","c","c","b","a","c","a","b","c","c","b","c","a","a","c","c","a","a","b","a","b","b","a","c","a","c","a","a","b","b","b","a","a","b","a","c","a","b","a","a","b","c","a","b","b"
"191","c","b","c","b","c","b","c","b","c","a","c","c","c","b","a","a","a","b","c","a","c","c","c","c","a","a","a","b","b","c","c","a","c","c","a","b","a","c","b","a","b","a","b","c","a","c","b","a","a","b","a","a","a","c","c"
"192","b","b","b","b","b","c","b","a","c","c","b","b","b","a","b","c","b","c","a","b","a","b","b","c","c","b","a","c","b","b","c","c","a","b","c","b","a","a","c","a","c","b","c","b","a","a","b","b","c","a","c","b","a","a","c"
"193","b","b","b","a","a","c","b","a","c","b","b","b","a","c","c","c","b","a","b","a","a","b","a","c","c","c","b","b","a","a","a","c","a","c","a","b","c","a","c","a","c","c","a","b","a","a","c","a","c","b","c","a","a","c","c"
"194","b","a","a","a","b","c","c","b","b","c","b","a","c","c","a","c","b","b","a","b","b","b","b","c","c","c","c","c","a","a","b","a","c","c","a","c","b","b","c","a","b","b","a","c","a","c","b","a","b","b","b","b","a","c","c"
"195","b","b","c","b","a","b","b","b","c","a","c","c","c","a","a","b","c","a","c","a","c","c","a","b","b","b","a","a","a","c","c","b","a","b","b","b","b","b","c","c","c","a","a","a","b","a","c","b","c","a","b","a","b","a","a"
"196","b","a","a","c","a","c","a","a","c","a","a","c","a","a","a","c","b","c","c","c","b","b","b","a","a","c","b","c","c","c","b","a","b","c","b","b","c","c","a","c","c","c","c","a","a","b","c","b","c","b","a","c","a","b","a"
"197","b","a","a","b","b","c","c","a","b","c","b","c","b","c","b","c","b","b","a","c","b","c","a","c","a","c","c","c","a","b","a","a","c","c","c","b","b","c","c","a","c","b","c","c","b","b","b","b","a","b","c","c","c","b","a"
