subject_id,X1_1,X1_2,X2_1,X2_2,X3_1,X3_2,X4_1,X4_2,X5_1,X5_2,X6_1,X6_2,X7_1,X7_2,X8_1,X8_2,class
373,0,97,42,100,67,71,53,35,34,0,16,23,40,42,100,42,C7
374,38,94,4,63,0,20,41,0,84,19,100,60,77,98,32,100,C0
375,72,100,38,88,2,57,0,19,51,0,100,20,55,34,12,7,C6
376,26,79,69,100,92,85,56,56,90,42,100,15,51,0,0,2,C3
377,8,77,47,100,100,96,71,66,100,46,99,13,46,0,0,13,C3
378,31,73,55,100,55,53,33,14,0,0,30,11,65,1,100,1,C2
379,46,100,21,85,0,60,24,42,68,44,100,49,76,25,58,0,C4
380,41,69,76,100,73,81,57,39,46,0,0,10,50,9,100,10,C1
381,32,100,12,76,0,48,1,21,39,0,100,9,64,21,18,3,C6
382,16,90,9,61,50,35,23,0,5,35,0,81,48,97,100,100,C5
383,21,88,0,57,88,58,88,18,15,0,8,42,12,83,100,100,C5
384,0,100,54,98,91,85,71,52,62,17,74,0,100,32,42,37,C7
385,47,93,1,67,0,16,53,0,100,32,95,81,42,100,7,62,C0
386,38,51,8,66,0,19,42,0,87,26,100,71,61,100,16,84,C0
387,95,92,50,100,21,77,74,87,100,86,69,56,37,26,0,0,C9
388,18,88,2,54,40,25,2,0,0,30,20,70,45,100,100,93,C5
389,39,100,23,82,0,52,1,21,48,0,100,16,70,42,6,55,C6
390,22,100,1,66,0,33,50,32,100,36,82,63,77,30,71,0,C4
391,3,96,53,100,81,68,83,28,72,0,100,34,51,41,0,43,C7
392,0,65,38,79,62,100,72,86,77,65,79,43,83,21,100,0,C1
393,19,81,0,41,12,0,54,1,88,29,100,71,72,100,31,91,C0
394,0,60,38,80,80,100,100,92,80,69,65,46,55,23,55,0,C1
395,40,72,16,50,96,69,70,100,0,73,65,57,100,47,94,0,C9
396,100,100,63,78,28,53,0,27,4,0,60,1,78,22,24,21,C6
397,33,58,19,90,78,100,91,62,51,28,0,2,37,1,100,0,C2
398,14,91,9,52,28,10,74,0,100,38,86,81,43,100,0,80,C0
399,20,85,62,100,71,72,45,52,98,47,100,17,53,0,0,0,C3
400,9,100,0,66,20,25,61,0,100,21,93,64,54,91,9,76,C0
401,42,83,60,53,89,11,13,0,0,33,77,57,100,92,18,100,C8
402,4,63,12,15,52,0,92,15,100,63,72,100,28,97,0,62,C0
403,38,94,90,100,94,79,59,57,68,33,100,12,54,0,0,1,C3
404,22,55,10,60,0,18,46,0,89,28,100,70,68,100,29,69,C0
405,27,100,0,58,12,5,62,0,100,39,97,91,48,97,18,53,C0
406,43,94,15,66,52,38,20,0,5,35,0,83,42,100,100,98,C5
407,0,87,37,100,19,70,5,42,88,49,100,58,84,28,88,0,C4
408,73,98,35,100,0,59,0,13,71,8,100,45,29,41,9,0,C6
409,15,73,0,34,30,0,81,1,100,38,87,78,44,100,16,68,C0
410,85,100,30,84,5,54,0,22,48,0,100,21,66,47,0,37,C6
411,0,88,24,68,76,33,43,0,29,32,84,66,100,100,8,89,C8
412,50,97,72,68,100,100,42,86,93,72,89,48,70,7,0,0,C9
413,42,100,9,79,0,46,48,31,100,46,89,52,46,30,19,0,C4
414,7,100,0,56,51,37,39,0,9,15,5,62,42,92,100,96,C5
415,100,77,92,100,49,76,18,48,0,15,38,0,75,23,29,27,C6
416,44,66,67,100,80,62,47,25,5,0,0,3,50,4,100,7,C2
417,37,100,48,57,74,97,27,97,80,68,100,26,49,0,0,22,C9
418,100,89,40,83,63,40,84,0,0,7,53,53,80,100,3,78,C8
419,45,100,10,67,7,16,56,0,100,31,91,79,38,95,0,61,C0
420,13,68,15,30,42,0,86,19,100,56,84,90,33,100,0,73,C0
421,49,83,8,57,0,17,51,0,93,28,100,70,61,100,8,86,C0
422,16,100,0,78,5,54,41,32,93,39,100,48,91,24,89,0,C4
423,52,91,72,100,87,70,57,43,100,45,90,15,43,0,0,12,C3
424,96,100,52,95,48,76,96,98,100,85,71,54,39,25,0,0,C9
425,29,73,56,100,68,71,45,38,11,12,0,8,50,6,100,0,C2
426,14,94,4,63,43,36,36,0,10,27,0,72,47,92,100,100,C5
427,53,87,32,47,98,64,69,100,58,69,100,61,71,3,0,0,C9
428,68,100,24,83,0,41,13,0,60,3,99,30,100,71,55,89,C0
429,100,98,60,100,29,73,10,41,6,6,46,0,46,27,0,30,C6
430,100,70,58,100,10,75,0,24,48,0,100,19,97,68,45,81,C0
431,84,100,59,99,16,72,0,42,20,12,100,0,94,22,4,27,C6
432,100,100,53,81,25,54,11,25,38,0,99,8,65,29,0,25,C6
433,0,42,30,56,59,72,86,94,100,100,80,68,62,35,53,0,C1
434,67,100,30,90,0,57,41,40,100,53,98,67,66,34,40,0,C4
435,73,85,31,65,0,0,52,9,100,57,82,100,81,78,38,25,C0
436,28,82,0,39,30,0,80,5,100,54,70,99,22,100,7,50,C0
437,86,100,48,79,13,52,0,22,45,0,100,16,76,40,6,35,C6
438,40,79,61,100,78,72,46,41,0,16,1,5,61,1,100,0,C2
439,100,88,69,100,20,84,70,86,93,71,70,44,38,19,0,0,C9
440,30,98,16,60,53,28,46,0,13,29,0,68,27,95,100,100,C5
441,2,78,46,99,100,100,77,76,94,38,94,0,41,3,0,28,C3
442,0,42,34,57,64,79,95,100,100,85,81,57,62,28,45,0,C1
443,19,100,4,77,0,51,46,36,100,47,96,49,87,23,77,0,C4
444,3,66,16,100,27,69,14,32,0,0,33,5,67,10,100,11,C2
445,47,100,40,82,18,49,0,19,53,20,92,34,94,35,100,0,C4
446,29,38,61,60,92,83,100,100,73,76,49,50,25,25,0,0,C1
447,0,63,41,77,79,94,100,100,85,74,75,48,71,22,82,0,C1
448,0,52,52,83,97,100,91,55,84,10,21,0,21,7,100,7,C1
449,65,100,24,84,0,48,9,10,61,0,100,24,58,47,2,46,C6
450,88,80,12,80,100,100,100,91,65,68,29,46,6,23,0,0,C1
451,13,80,53,71,100,100,23,99,0,71,81,74,74,40,47,0,C9
452,0,79,51,59,100,29,51,0,22,26,51,60,73,94,9,100,C8
453,72,100,38,84,13,63,0,40,40,28,88,31,100,22,84,0,C4
454,0,100,67,100,86,72,56,37,34,0,6,33,32,45,100,46,C7
455,37,84,69,100,96,87,55,61,88,38,100,9,51,0,0,3,C3
456,0,100,73,97,95,80,100,64,95,48,82,31,64,15,23,0,C1
457,0,59,77,74,100,100,17,93,7,71,82,68,45,35,20,0,C9
458,2,85,31,100,76,74,62,37,47,0,100,8,68,30,0,41,C7
459,13,100,0,76,28,53,94,56,100,76,93,66,94,33,91,0,C4
460,21,75,40,100,85,94,67,63,100,43,95,11,47,0,0,13,C3
461,48,100,15,83,0,39,23,1,71,0,100,34,86,77,44,98,C0
462,24,100,100,99,93,78,64,48,39,17,19,0,0,31,72,38,C7
463,45,85,93,100,100,98,48,88,7,62,48,48,48,18,0,0,C5
464,54,93,0,88,54,46,70,0,5,9,54,52,100,96,7,100,C8
465,46,83,87,100,100,79,75,54,90,36,100,13,49,0,0,12,C3
466,84,100,46,98,13,60,0,19,53,0,100,32,33,36,10,4,C6
467,26,74,19,49,64,21,20,0,1,25,0,64,45,87,100,100,C5
468,39,62,78,88,79,100,57,64,38,30,0,0,34,4,100,0,C1
469,14,100,1,54,51,47,36,0,0,14,6,71,42,93,100,97,C5
470,0,65,43,76,93,96,100,100,71,75,48,50,26,25,5,0,C1
471,0,70,53,88,64,100,62,78,70,57,83,36,100,14,98,0,C1
472,0,67,16,80,64,100,85,99,85,74,89,49,95,24,100,0,C1
473,88,99,45,82,78,75,90,100,100,68,93,36,59,9,0,0,C9
474,30,100,16,84,0,51,28,26,80,33,100,65,79,34,68,0,C4
475,24,100,14,55,72,52,54,0,8,2,0,58,35,95,100,99,C5
476,0,78,18,96,59,95,100,100,86,82,66,56,52,29,47,0,C7
477,0,91,46,100,85,80,91,40,88,0,99,22,100,52,50,49,C7
478,21,92,85,100,90,67,67,34,49,0,0,26,27,43,100,42,C7
479,31,95,5,61,0,23,32,0,77,18,100,51,82,85,37,100,C0
480,19,73,54,91,100,100,99,78,86,52,78,26,43,8,0,0,C3
481,98,100,52,77,18,52,0,25,25,0,100,5,97,29,23,22,C6
482,79,74,21,67,15,92,71,100,100,75,73,45,36,18,0,0,C9
483,100,100,59,79,26,54,2,28,1,0,58,0,58,21,0,19,C6
484,19,86,35,72,95,94,0,100,60,78,100,52,67,26,26,0,C9
485,16,59,0,31,31,0,78,15,100,55,87,98,40,100,6,67,C0
486,83,86,44,100,0,74,58,67,100,94,89,63,77,31,75,0,C9
487,0,97,43,100,58,62,41,17,26,0,8,36,54,34,100,33,C7
488,0,70,63,80,90,100,100,89,100,67,92,44,84,22,71,0,C1
489,30,100,4,67,0,24,30,0,66,11,95,41,100,82,64,93,C0
490,100,96,71,100,42,79,49,56,91,51,82,16,42,0,0,1,C5
491,47,100,19,67,0,30,20,0,68,5,100,33,91,72,50,88,C0
492,100,100,64,98,26,85,36,63,76,58,75,24,42,1,0,0,C5
493,29,47,59,71,100,100,90,81,74,50,66,18,0,0,99,7,C1
494,67,100,36,82,0,60,5,37,66,38,100,50,73,25,56,0,C4
495,53,100,23,77,0,57,74,66,100,79,70,85,44,42,16,0,C4
496,27,100,0,74,40,54,100,59,84,91,57,64,43,32,33,0,C4
497,2,80,36,50,54,12,9,0,0,41,5,78,49,95,100,100,C5
498,48,95,94,100,100,73,75,47,41,25,0,5,41,1,94,0,C2
499,100,100,68,96,38,70,14,44,0,14,36,0,51,23,3,28,C6
500,58,100,0,89,44,53,100,21,63,0,62,36,87,80,25,91,C8
501,0,61,22,89,59,100,72,73,53,42,31,12,58,0,100,4,C2
502,0,75,29,79,71,91,100,100,82,74,68,48,57,21,58,0,C1
503,0,48,28,64,61,82,92,100,100,84,86,56,73,28,64,0,C1
504,36,90,86,100,87,73,47,49,92,44,100,16,53,0,0,1,C3
505,78,85,65,66,100,25,49,0,15,29,58,67,66,100,0,84,C8
506,69,100,31,73,39,55,89,62,100,84,63,57,31,28,0,0,C4
507,0,87,55,100,100,81,74,41,49,0,20,10,32,32,99,35,C7
508,100,100,92,85,75,71,58,57,58,42,33,28,8,14,0,0,C1
509,47,91,37,63,65,27,21,0,9,40,0,91,49,100,100,91,C5
510,0,96,45,100,100,99,79,83,60,63,45,42,36,21,33,0,C7
511,12,73,29,62,66,32,29,0,5,29,0,71,38,96,100,100,C5
512,84,93,20,100,22,50,44,0,0,22,54,59,100,95,27,97,C8
513,39,80,21,60,35,19,12,0,0,31,16,72,51,98,100,100,C5
514,52,100,29,73,0,47,19,42,69,37,100,54,90,30,88,0,C4
515,78,100,40,94,16,58,5,21,53,0,100,27,36,30,0,0,C6
516,0,89,47,100,89,87,74,61,45,37,15,14,43,0,100,1,C2
517,44,80,80,100,100,85,72,59,92,38,93,14,49,3,0,0,C3
518,80,100,60,76,26,52,0,28,46,11,97,29,100,24,100,0,C4
519,51,100,0,90,5,57,92,61,100,70,85,82,68,40,86,0,C4
520,95,68,77,100,21,76,60,38,68,0,0,15,29,53,100,81,C8
521,91,100,66,88,31,58,15,26,50,0,100,17,67,45,0,47,C6
522,34,64,52,100,58,57,37,16,0,0,24,20,61,1,100,5,C2
523,38,92,15,72,42,44,25,0,0,8,8,61,40,93,100,100,C5
524,27,92,22,53,58,28,18,0,0,32,13,85,50,98,100,100,C5
525,100,100,52,80,20,52,6,20,45,0,99,12,59,30,0,25,C6
526,0,96,40,100,60,66,58,27,41,0,20,35,54,42,100,46,C7
527,0,82,25,100,52,73,44,34,32,0,0,29,50,34,100,39,C7
528,0,48,30,67,65,85,100,100,84,75,65,51,47,25,34,0,C1
529,0,100,50,97,100,91,74,63,55,29,42,0,20,31,68,36,C7
530,14,55,40,61,59,100,58,62,59,21,100,14,48,5,0,0,C1
531,46,96,80,100,81,76,77,60,100,36,75,12,36,0,0,6,C3
532,0,67,38,66,62,30,38,0,8,30,45,63,100,90,58,100,C8
533,92,73,32,63,0,86,51,100,100,82,96,51,64,23,21,0,C9
534,34,76,0,41,7,0,62,0,100,33,95,74,49,100,0,83,C0
535,52,80,84,100,100,75,58,53,91,48,89,10,44,0,0,16,C3
536,33,93,8,58,0,20,35,0,78,21,100,55,94,93,48,100,C0
537,0,93,45,100,74,75,57,37,35,0,25,24,53,41,100,37,C7
538,100,75,95,100,24,81,38,44,69,8,0,0,45,33,96,64,C8
539,9,61,25,100,59,72,42,27,0,5,5,24,53,16,100,0,C2
540,65,96,81,66,100,100,40,92,71,64,93,45,65,5,0,0,C9
541,77,100,53,90,0,43,13,0,86,34,100,84,73,51,10,9,C0
542,0,0,38,13,71,34,94,61,100,90,63,100,44,76,73,53,C9
543,49,54,100,78,65,100,0,82,12,60,90,64,95,33,86,0,C9
544,0,45,0,61,48,82,100,100,97,78,72,51,45,24,33,0,C1
545,73,100,43,70,0,42,25,41,100,45,90,64,63,32,54,0,C4
546,100,100,71,95,30,64,1,27,32,0,82,19,54,51,0,48,C6
547,0,82,40,100,80,80,43,53,54,45,100,25,63,0,3,4,C3
548,0,74,28,100,69,99,79,63,59,28,28,0,57,0,100,2,C2
549,100,100,68,78,37,55,13,29,11,0,51,2,41,20,0,20,C6
550,22,98,0,75,4,18,55,0,100,36,84,89,34,100,21,46,C0
551,100,100,14,90,74,55,79,97,37,62,0,39,36,0,39,44,C8
552,67,97,19,74,0,30,34,0,79,32,100,76,58,100,10,73,C0
553,86,100,0,95,32,56,100,22,30,0,5,36,80,68,52,99,C8
554,76,82,34,77,0,84,55,100,100,85,77,52,38,25,3,0,C9
555,34,79,66,100,83,72,52,51,100,49,91,13,43,0,0,14,C3
556,0,68,73,45,100,8,20,0,37,38,92,72,85,100,7,81,C8
557,100,92,64,100,37,77,20,50,11,21,22,0,35,26,0,40,C6
558,85,100,56,72,42,39,55,7,100,0,95,30,46,37,0,23,C6
559,28,75,57,100,93,82,71,51,33,26,0,0,49,5,100,16,C2
560,31,88,5,50,4,8,57,0,100,30,100,71,56,100,0,92,C0
561,62,45,95,75,69,100,4,86,0,59,74,57,100,32,94,0,C9
562,0,89,41,94,87,100,100,98,80,75,68,50,59,25,60,0,C7
563,56,83,28,61,90,23,24,0,22,40,100,72,72,100,0,72,C8
564,76,85,0,100,16,63,81,31,69,0,6,25,34,64,100,95,C8
565,3,100,4,83,0,56,15,31,60,28,100,42,91,26,88,0,C4
566,70,100,46,70,12,38,0,25,52,29,100,41,96,38,90,0,C4
567,65,100,25,93,0,56,11,16,60,0,100,20,50,28,9,1,C6
568,100,100,50,98,16,67,0,30,26,0,80,8,81,34,29,24,C6
569,13,100,8,93,0,66,8,41,57,40,100,50,82,25,69,0,C4
570,10,97,2,47,24,1,74,0,100,43,82,90,33,100,0,65,C0
571,28,55,63,78,100,100,75,71,56,42,35,13,0,0,25,0,C1
572,41,79,47,100,84,94,71,52,42,16,0,3,49,7,100,0,C2
573,0,80,30,100,74,81,82,43,75,4,39,0,44,16,100,20,C7
574,33,80,23,100,87,96,97,68,79,44,100,16,44,0,0,22,C3
575,45,100,1,67,0,24,69,24,100,48,73,98,80,53,90,0,C4
576,100,96,66,100,63,85,85,88,78,53,66,20,35,0,0,12,C9
577,100,100,62,83,36,57,23,26,42,0,81,10,43,23,0,18,C6
578,100,97,56,100,22,83,18,50,53,47,68,22,37,0,0,6,C5
579,36,69,33,100,64,85,43,48,0,21,6,19,57,0,100,20,C2
580,100,100,59,78,25,52,0,24,16,0,79,8,70,29,7,27,C6
581,0,95,52,100,100,79,83,44,67,8,45,0,3,30,84,38,C7
582,92,100,61,85,31,57,10,29,21,0,100,7,69,27,0,13,C6
583,93,91,40,100,15,79,23,36,72,53,100,21,57,0,0,6,C5
584,23,76,52,100,100,98,79,71,63,50,82,19,49,0,0,7,C3
585,28,71,43,100,76,79,49,47,11,21,0,0,50,1,100,4,C2
586,100,100,63,94,20,73,13,44,70,47,89,19,46,0,0,7,C5
587,100,100,54,90,17,66,0,35,16,5,66,0,66,29,22,47,C6
588,74,100,30,76,0,50,55,49,100,72,77,56,52,28,35,0,C4
589,39,81,72,100,100,77,71,51,95,43,95,16,50,0,0,1,C3
590,41,53,60,100,100,89,70,42,33,0,72,16,54,62,0,72,C8
591,0,84,34,100,67,85,60,44,31,19,26,20,64,13,100,0,C2
592,29,88,23,57,73,40,51,0,0,13,12,58,42,94,100,100,C5
593,11,84,52,100,100,96,83,66,72,50,87,16,45,0,0,11,C3
594,54,85,100,100,99,98,49,86,23,60,63,34,50,1,0,0,C5
595,0,94,46,100,100,97,82,62,48,30,17,0,18,34,74,38,C7
596,47,100,19,81,0,58,19,39,61,38,100,42,82,23,62,0,C4
597,13,78,45,100,97,87,69,58,76,47,100,15,49,0,0,19,C3
598,100,100,55,98,26,81,40,67,78,55,74,25,43,1,0,0,C5
599,0,32,29,55,63,78,100,100,90,75,88,50,84,25,80,0,C1
600,0,73,28,92,73,100,100,81,85,55,58,32,36,8,79,0,C2
601,100,97,66,100,30,88,24,55,54,59,61,27,38,0,0,1,C5
602,92,65,50,100,0,82,47,46,87,6,42,0,54,45,100,79,C8
603,9,32,60,62,80,100,6,93,36,56,100,27,57,0,0,25,C8
604,0,78,40,100,97,78,69,39,44,0,100,7,35,37,22,73,C8
605,43,100,98,96,77,97,37,70,60,53,100,20,47,0,0,14,C5
606,100,74,46,65,0,78,36,100,78,88,80,58,78,28,88,0,C9
607,33,78,66,100,91,86,64,60,100,42,82,10,41,0,0,7,C3
608,10,86,0,44,33,0,80,9,100,65,64,100,22,74,32,20,C0
609,0,85,32,100,76,91,70,65,38,43,11,20,50,6,100,0,C2
610,0,84,40,100,76,71,65,33,32,0,5,28,42,44,100,46,C7
611,21,82,13,55,54,100,27,87,38,37,40,0,0,7,100,5,C1
612,0,65,46,91,50,100,50,62,52,23,4,2,12,5,100,0,C1
613,36,63,0,67,53,84,100,100,83,74,66,47,53,21,51,0,C1
614,10,100,24,93,0,61,0,37,69,35,100,57,80,34,70,0,C4
615,0,88,41,100,73,80,64,40,49,0,40,13,49,42,100,46,C7
616,0,89,41,100,89,93,100,62,84,31,64,0,27,17,54,34,C7
617,55,76,22,68,66,29,39,0,52,32,100,68,69,100,0,86,C8
618,0,52,37,73,76,94,100,100,75,75,53,49,35,22,28,0,C1
619,45,92,19,94,42,68,58,100,89,69,100,24,55,0,0,3,C9
620,27,100,2,56,12,8,62,0,100,33,94,79,46,94,0,72,C0
621,100,100,66,100,25,69,0,35,14,0,77,0,72,34,10,51,C6
622,38,76,58,100,21,65,0,27,44,0,100,22,45,36,22,8,C6
623,24,66,100,89,30,66,88,32,34,0,0,34,61,72,77,100,C8
624,37,100,57,91,47,50,22,20,0,17,33,17,66,4,100,0,C2
625,5,85,50,100,79,77,54,50,85,44,100,22,56,2,0,0,C3
626,93,100,5,96,42,65,85,32,58,0,0,14,36,47,100,74,C8
627,0,89,28,100,64,85,43,61,9,44,23,21,62,11,100,0,C2
628,43,99,8,68,73,74,62,25,0,0,7,49,20,96,100,100,C5
629,22,83,62,100,92,78,51,53,55,37,100,17,55,0,0,7,C3
630,100,100,44,91,7,60,0,24,46,0,99,24,41,30,19,0,C6
631,0,83,37,100,81,90,65,61,100,45,97,15,54,0,14,7,C3
632,0,76,24,100,65,97,61,63,40,31,6,5,51,2,100,0,C2
633,0,95,35,100,59,78,61,52,46,27,22,5,56,0,100,1,C2
634,100,100,57,78,25,53,12,26,30,0,88,7,65,28,0,21,C6
635,5,79,19,100,25,66,14,32,0,3,34,0,66,5,100,7,C2
636,86,79,47,100,18,62,65,27,66,0,0,3,46,39,100,71,C8
637,38,96,49,68,74,100,24,87,91,80,100,30,54,0,0,32,C9
638,0,100,65,99,70,66,51,33,32,0,15,12,29,39,100,44,C7
639,0,69,10,54,67,37,47,0,14,13,17,54,34,92,100,100,C5
640,73,100,49,62,0,38,56,43,100,57,88,78,65,39,49,0,C4
641,40,84,61,100,87,83,53,60,96,47,100,23,55,5,0,0,C3
642,0,75,45,85,100,100,84,80,71,59,58,37,55,15,63,0,C1
643,44,60,0,77,47,99,100,100,84,75,75,50,75,24,100,0,C1
644,100,100,75,83,43,57,20,28,31,0,77,6,48,24,0,24,C6
645,100,99,56,100,31,65,87,73,98,90,94,48,61,13,0,0,C9
646,0,56,5,14,47,0,86,25,100,66,76,100,34,80,6,45,C0
647,19,88,62,100,100,81,83,48,47,23,0,6,18,0,72,1,C2
648,11,50,0,16,38,0,79,8,100,46,76,84,37,100,0,84,C0
649,32,76,70,100,100,72,66,38,7,19,0,33,59,18,91,0,C2
650,86,78,48,100,14,72,19,35,2,0,0,29,49,59,100,88,C8
651,24,87,0,62,7,0,61,0,100,44,80,100,29,93,7,36,C0
652,13,71,40,100,65,69,41,34,0,12,2,8,51,6,100,0,C2
653,100,100,51,85,18,58,0,28,17,0,78,1,68,20,8,12,C6
654,80,100,32,81,7,52,0,21,40,0,100,9,88,30,28,22,C6
655,0,58,4,67,42,83,79,100,100,98,81,66,65,34,66,0,C1
656,0,82,47,100,75,72,52,35,22,0,16,22,41,48,100,52,C7
657,97,66,77,100,8,96,0,67,69,72,100,73,92,36,86,0,C9
658,40,76,62,100,62,69,34,40,0,16,12,11,57,10,100,0,C2
659,25,76,45,100,77,66,57,25,9,3,0,7,53,6,100,0,C2
660,15,100,8,70,0,39,19,20,78,21,100,43,76,30,72,0,C4
661,21,100,12,66,64,49,52,0,10,16,0,72,43,94,100,94,C5
662,17,82,56,100,100,90,64,66,85,40,94,12,48,3,0,0,C3
663,39,100,0,82,22,55,100,63,62,99,62,81,59,40,60,0,C4
664,0,82,26,100,51,80,43,50,24,22,12,2,57,1,100,0,C2
665,30,81,70,100,69,65,39,31,0,5,7,18,52,0,100,4,C2
666,100,100,26,97,1,66,45,33,29,0,0,26,38,61,87,93,C8
667,21,85,8,46,61,47,39,0,0,13,11,66,35,98,100,100,C5
668,17,96,0,45,26,0,73,1,100,48,88,100,44,99,23,52,C0
669,73,98,0,95,16,60,84,29,70,0,45,35,100,69,88,100,C8
670,18,78,53,100,90,81,43,57,90,55,100,22,52,0,0,16,C3
671,9,86,1,51,27,11,76,0,100,39,84,83,37,100,0,69,C0
672,0,100,67,94,83,65,57,33,41,0,0,20,29,31,100,32,C7
673,35,98,76,100,80,72,67,54,100,34,77,9,35,0,0,7,C3
674,33,100,10,76,0,48,4,20,43,0,100,10,81,31,21,25,C6
675,10,78,40,100,100,99,70,53,29,12,0,0,7,45,70,55,C7
676,54,78,77,100,64,60,36,27,0,2,12,4,56,2,100,0,C2
677,0,36,35,56,68,78,100,100,94,76,80,51,70,25,70,0,C1
678,89,100,56,85,0,62,44,50,100,54,82,77,52,38,20,0,C4
679,7,86,0,62,15,20,62,0,100,31,96,73,53,100,8,78,C0
680,0,98,4,100,59,100,100,87,96,64,75,43,51,22,40,0,C7
681,0,99,50,100,100,91,54,57,32,0,69,13,70,28,31,23,C7
682,51,100,21,77,2,49,0,20,45,0,100,17,51,27,4,7,C6
683,63,77,30,100,0,59,12,13,67,0,100,37,88,83,34,88,C0
684,0,83,11,100,56,93,53,67,66,42,100,20,73,1,16,0,C3
685,100,66,56,100,23,73,77,34,65,0,0,24,55,58,73,77,C8
686,100,100,54,85,21,57,0,27,23,0,75,7,57,29,3,23,C6
687,100,100,62,86,30,66,7,41,0,12,36,0,59,18,17,25,C6
688,23,83,0,48,10,9,53,0,91,23,100,63,75,97,31,100,C0
689,39,76,74,40,83,2,11,0,50,35,100,67,73,100,0,81,C8
690,37,79,78,100,94,68,60,37,10,19,0,31,55,24,100,0,C2
691,22,75,47,100,74,82,47,53,84,44,100,17,54,0,0,9,C3
692,12,86,62,100,92,86,54,64,81,46,100,22,62,0,0,5,C3
693,79,97,0,100,9,73,89,87,100,95,79,63,60,30,57,0,C9
694,0,89,10,55,51,30,48,0,18,23,20,66,49,94,100,100,C5
695,0,71,39,81,74,99,100,100,78,75,53,50,28,26,11,0,C1
696,89,100,38,83,0,44,2,0,61,2,100,40,100,88,45,98,C0
697,64,60,76,100,13,99,39,75,100,87,98,44,65,6,0,0,C9
698,76,100,34,77,7,48,0,17,47,0,100,13,78,37,21,29,C6
699,35,61,54,100,58,76,54,31,78,0,100,6,36,5,0,8,C1
700,84,100,37,82,7,55,0,25,35,0,100,7,85,30,23,19,C6
701,44,83,70,100,93,77,59,50,93,44,100,16,53,0,0,3,C3
702,0,99,48,100,100,96,90,55,58,15,33,0,40,40,92,37,C7
703,72,83,49,100,61,58,82,17,0,0,25,33,100,61,75,92,C8
704,0,72,62,95,74,100,69,74,72,49,79,23,51,0,100,0,C1
705,23,63,31,100,64,84,54,45,28,10,0,5,50,3,100,0,C2
706,100,81,83,96,26,100,0,88,16,54,69,40,87,6,34,0,C5
707,22,77,89,62,98,100,32,87,68,63,100,55,81,11,0,0,C9
708,29,72,52,100,63,58,39,17,0,0,18,17,59,10,100,3,C2
709,12,76,47,100,100,98,97,72,52,54,74,30,52,5,0,0,C3
710,9,100,0,72,7,44,62,28,100,45,86,55,68,27,55,0,C4
711,0,96,45,98,100,100,97,83,77,62,60,39,52,17,55,0,C7
712,0,92,39,100,67,79,50,37,24,0,17,22,52,41,100,46,C7
713,31,93,12,78,71,36,31,0,21,33,100,65,69,100,0,78,C8
714,54,100,28,76,5,51,0,28,66,27,100,49,82,25,69,0,C4
715,12,82,41,100,84,84,54,51,88,43,100,10,50,0,0,6,C3
716,29,74,97,77,100,100,0,84,2,59,100,71,44,35,7,0,C9
717,0,98,40,100,78,88,59,42,32,0,28,14,47,41,100,42,C7
718,64,100,34,73,100,39,94,3,0,0,38,38,90,74,76,95,C8
719,100,97,50,100,12,88,6,48,37,47,78,25,50,0,0,2,C5
720,7,89,0,45,16,5,51,0,84,20,100,61,84,100,50,98,C0
721,49,86,50,100,100,96,81,66,82,40,87,9,38,0,0,22,C3
722,6,74,0,32,38,0,90,14,100,64,67,100,18,78,16,34,C0
723,77,60,77,100,10,90,15,49,40,8,0,0,32,34,100,55,C8
724,38,100,18,81,0,52,36,38,95,42,100,60,83,31,85,0,C4
725,0,99,51,100,100,96,72,59,56,16,41,0,24,39,81,50,C7
726,99,100,61,78,37,40,41,0,99,0,100,33,47,50,0,28,C6
727,33,100,0,66,28,40,55,12,1,0,10,46,44,84,100,92,C5
728,4,80,0,100,37,82,33,53,5,28,4,6,52,2,100,0,C2
729,0,79,31,94,68,100,100,88,94,62,74,39,51,18,64,0,C2
730,48,100,39,64,0,31,89,31,100,59,77,85,71,42,63,0,C4
731,84,81,39,100,0,66,9,18,60,0,100,33,89,80,36,92,C0
732,26,89,64,100,81,82,73,61,100,37,81,11,41,0,0,5,C3
733,31,88,6,58,14,13,64,0,100,33,96,77,49,100,0,81,C0
734,0,84,25,100,58,74,51,37,38,0,15,20,43,33,100,32,C7
735,42,79,67,100,78,79,71,60,100,39,85,10,41,0,0,14,C3
736,15,90,57,100,82,85,60,62,100,47,86,23,44,8,0,0,C3
737,58,85,100,100,87,94,52,72,59,43,85,27,47,2,0,0,C5
738,32,95,100,100,55,95,0,71,7,45,73,33,78,7,11,0,C5
739,0,94,44,100,84,82,100,47,93,10,90,0,88,23,41,26,C7
740,0,95,50,100,100,86,90,49,66,15,49,0,23,32,76,41,C7
741,0,100,17,94,8,64,24,37,70,41,100,57,87,28,100,0,C4
742,66,94,100,100,81,96,50,81,47,50,54,19,26,0,0,12,C5
743,44,97,9,62,0,13,41,0,82,26,100,72,63,100,17,92,C0
744,72,100,36,98,39,81,82,99,100,84,70,48,37,16,0,0,C9
745,0,65,37,82,82,100,100,90,86,65,70,39,55,14,49,0,C1
746,35,96,100,100,44,93,0,73,27,60,85,46,76,17,21,0,C5
747,32,72,57,100,76,71,56,35,21,7,0,4,51,0,100,6,C2
748,100,100,81,81,39,55,0,28,8,0,75,4,66,31,12,25,C6
